id_produkcji,tytul,rezyser,kraj,czy_serial,dlugosc_filmu,rok_produkcji,czy_dla_dzieci
3038,The Joe Louis Story,Robert Gordon,Stany Zjednoczone,f,88,1953,t
3039,I perseguitati,Edward Dmytryk,Stany Zjednoczone,f,84,1953,t
3040,Giulio Cesare,Joseph L. Mankiewicz,Stany Zjednoczone,f,120,1953,f
3041,The Final Test,Anthony Asquith,Wielka Brytania,f,90,1953,t
3042,The Story of Gilbert and Sullivan,Sidney Gilliat,Wielka Brytania,f,109,1953,t
3043,La via dell'inferno,Teinosuke Kinugasa,Japonia,f,89,1953,t
3044,The Kid from Left Field,Harmon Jones,Stany Zjednoczone,f,80,1953,f
3045,La carica dei Kyber,Henry King,Stany Zjednoczone,f,100,1953,t
3046,Baciami kate!,George Sidney,Stany Zjednoczone,f,109,1953,t
3047,I cavalieri della tavola rotonda,Richard Thorpe,Stany Zjednoczone,f,115,1953,f
3048,L'ultima resistenza,Alfred L. Werker,Stany Zjednoczone,f,73,1953,t
3049,Amanti latini,Mervyn LeRoy,Stany Zjednoczone,f,104,1953,t
3050,Il giustiziere,Nathan Juran,Stany Zjednoczone,f,80,1953,t
3051,Lili,Charles Walters,Stany Zjednoczone,f,81,1953,t
3052,Un leone per la strada,Raoul Walsh,Stany Zjednoczone,f,88,1953,t
3053,Loose in London,Edward Bernds,Stany Zjednoczone,f,62,1953,t
3054,L'uomo nell'ombra,Lew Landers,Stany Zjednoczone,f,70,1953,f
3055,Il labirinto,William Cameron Menzies,Stany Zjednoczone,f,80,1953,t
3056,Pioggia,Curtis Bernhardt,Stany Zjednoczone,f,91,1953,t
3057,L'avventuriero della Louisiana,Rudolph Maté,Stany Zjednoczone,f,99,1953,t
3058,I figli del secolo,George Marshall,Stany Zjednoczone,f,100,1953,t
3059,No Escape,Charles Bennett,Stany Zjednoczone,f,76,1953,t
3060,Polizia militare,George Marshall,Stany Zjednoczone,f,89,1952,t
3061,Confessione di una ragazza,Hugo Haas,Stany Zjednoczone,f,74,1953,f
3062,Le avventure di Peter Pan,"Clyde Geronimi, Wilfred Jackson",Stany Zjednoczone,f,77,1953,t
3063,The Large Rope,Wolf Rilla,Wielka Brytania,f,72,1953,f
3064,The Limping Man,Cy Endfield,Wielka Brytania,f,76,1953,t
3065,I confini del proibito,Philip Leacock,Wielka Brytania,f,93,1953,t
3066,L'idolo,Charles Crichton,Wielka Brytania,f,89,1954,t
3067,Una storia di guerra,Brian Desmond Hurst,Wielka Brytania,f,103,1953,t
3068,Accadde a Berlino,Carol Reed,Wielka Brytania,f,100,1953,t
3069,Operation Diplomat,John Guillermin,Wielka Brytania,f,70,1953,t
3070,La voce della calunnia,Anthony Pelissier,Wielka Brytania,f,82,1953,t
3071,F.B.I. divisione criminale,Bernard Borderie,Francja,f,97,1953,t
3072,Mano pericolosa,Samuel Fuller,Stany Zjednoczone,f,80,1953,t
3073,Planet Outlaws,"Ford Beebe, Saul A. Goodkind",Stany Zjednoczone,f,71,1953,t
3074,I saccheggiatori del sole,John Farrow,Stany Zjednoczone,f,81,1953,t
3075,Pony Express,Jerry Hopper,Stany Zjednoczone,f,101,1953,f
3076,La spada del deserto,Richard L. Bare,Stany Zjednoczone,f,78,1953,f
3077,Private Eyes,Edward Bernds,Stany Zjednoczone,f,64,1953,t
3078,La porta del mistero,Don Weis,Stany Zjednoczone,f,88,1953,t
3079,Samoa,Mark Robson,Stany Zjednoczone,f,100,1953,t
3080,Robot Monster,Phil Tucker,Stany Zjednoczone,f,66,1953,t
3081,Morti di paura,George Marshall,Stany Zjednoczone,f,108,1953,f
3082,Duello sulla Sierra Madre,Rudolph Maté,Stany Zjednoczone,f,82,1953,t
3083,Gli amori di Cleopatra,William Castle,Stany Zjednoczone,f,81,1953,f
3084,Napoletani a Bagdad,Richard Quine,Stany Zjednoczone,f,73,1953,t
3085,Solo per te ho vissuto,Robert Wise,Stany Zjednoczone,f,101,1953,t
3086,Sogno di boheme,Gordon Douglas,Stany Zjednoczone,f,101,1953,f
3087,Il sergente Bum!,Arthur Lubin,Stany Zjednoczone,f,99,1953,t
3088,Prigionieri della città deserta,Dick Powell,Stany Zjednoczone,f,85,1953,t
3089,Stalag 17,Billy Wilder,Stany Zjednoczone,f,120,1953,t
3090,Il segreto del Sahara,Ewald André Dupont,Stany Zjednoczone,f,84,1953,t
3091,Storia di tre amori,"Vincente Minnelli, Gottfried Reinhardt",Stany Zjednoczone,f,122,1953,f
3092,Il sole splende alto,John Ford,Stany Zjednoczone,f,90,1953,t
3093,Rob Roy il bandito di Scozia,Harold French,Wielka Brytania,f,81,1953,t
3094,Marinai del re,Roy Boulting,Wielka Brytania,f,83,1953,t
3095,Gli sparvieri dello stretto,Raoul Walsh,Wielka Brytania,f,91,1953,t
3096,Servizio segreto,Robert Parrish,Wielka Brytania,f,88,1953,f
3097,Moloch il dio della vendetta,Jack Lee,Wielka Brytania,f,88,1953,t
3098,Il segno di Venere,Dino Risi,Wlochy,f,101,1955,t
3099,Portami in città,Douglas Sirk,Stany Zjednoczone,f,81,1953,t
3100,Per la vecchia bandiera,André De Toth,Stany Zjednoczone,f,82,1953,t
3101,Titanic,Jean Negulesco,Stany Zjednoczone,f,98,1953,t
3102,Top Banana,"Alfred E. Green, Albert Zugsmith",Stany Zjednoczone,f,100,1954,f
3103,La maschera e il cuore,Charles Walters,Stany Zjednoczone,f,90,1953,t
3104,Il giustiziere dei tropici,Lewis R. Foster,Stany Zjednoczone,f,94,1953,t
3105,L'irresistibile Mr. John,Michael Curtiz,Stany Zjednoczone,f,111,1953,t
3106,Squadra omicidi,Arnold Laven,Stany Zjednoczone,f,88,1953,f
3107,Hanno ucciso Vicki,Harry Horner,Stany Zjednoczone,f,85,1953,t
3108,Violated,Walter Strate,Stany Zjednoczone,f,78,1953,t
3109,Il maggiore Brady,George Sherman,Stany Zjednoczone,f,78,1953,t
3110,Pantera rossa,Lesley Selander,Stany Zjednoczone,f,89,1953,t
3111,La guerra dei mondi,Byron Haskin,Stany Zjednoczone,f,85,1953,t
3112,Tempeste sul Congo,Henry Hathaway,Stany Zjednoczone,f,96,1953,f
3113,Le ali del falco,Budd Boetticher,Stany Zjednoczone,f,81,1953,t
3114,La regina vergine,George Sidney,Stany Zjednoczone,f,112,1953,t
3115,20.000 leghe sotto i mari,Richard Fleischer,Stany Zjednoczone,f,127,1954,f
3116,La spada e la rosa,Ken Annakin,Wielka Brytania,f,92,1953,t
3117,Operazione commandos,Lewis Milestone,Wielka Brytania,f,107,1954,t
3118,Women of Twilight,Gordon Parry,Wielka Brytania,f,89,1952,t
3119,I racconti della luna pallida di agosto,Kenji Mizoguchi,Japonia,f,96,1953,f
3120,Le avventure di Hajji Babà,Don Weis,Stany Zjednoczone,f,94,1954,t
3121,Nei mari dell'Alaska,Jerry Hopper,Stany Zjednoczone,f,78,1954,t
3122,Athena e le 7 sorelle,Richard Thorpe,Stany Zjednoczone,f,95,1954,t
3123,Bait,Hugo Haas,Stany Zjednoczone,f,79,1954,t
3124,La battaglia di Fort River,William Castle,Stany Zjednoczone,f,71,1954,t
3125,I fucilieri del Bengala,Laslo Benedek,Stany Zjednoczone,f,87,1954,t
3126,Controspionaggio,Gottfried Reinhardt,Stany Zjednoczone,f,108,1954,t
3127,Gli sterminatori della prateria,Ray Nazarro,Stany Zjednoczone,f,65,1954,f
3128,Furia nera,Jesse Hibbs,Stany Zjednoczone,f,81,1954,t
3129,Lo scudo dei Falworth,Rudolph Maté,Stany Zjednoczone,f,99,1954,t
3130,Pioggia di piombo,Hugo Fregonese,Stany Zjednoczone,f,80,1954,t
3131,L'amante sconosciuto,Nunnally Johnson,Stany Zjednoczone,f,95,1954,f
3132,The Bob Mathias Story,Francis D. Lyon,Stany Zjednoczone,f,80,1954,t
3133,Cacciatori di frontiera,André De Toth,Stany Zjednoczone,f,79,1954,t
3134,The Bowery Boys Meet the Monsters,Edward Bernds,Stany Zjednoczone,f,65,1954,t
3135,I ponti di Toko Ri,Mark Robson,Stany Zjednoczone,f,102,1954,t
3136,Proiettile in canna,John Farrow,Stany Zjednoczone,f,90,1954,t
3137,Carmen Jones,Otto Preminger,Stany Zjednoczone,f,105,1954,f
3138,La regina del Far West,Allan Dwan,Stany Zjednoczone,f,88,1954,t
3139,La città spenta,André De Toth,Stany Zjednoczone,f,73,1953,t
3140,Cry Vengeance,Mark Stevens,Stany Zjednoczone,f,82,1954,t
3141,Agente federale X3,Louis King,Stany Zjednoczone,f,75,1954,t
3142,Alba di fuoco,George Sherman,Stany Zjednoczone,f,80,1954,t
3143,Così parla il cuore,Stanley Donen,Stany Zjednoczone,f,132,1954,t
3144,I gladiatori,Delmer Daves,Stany Zjednoczone,f,101,1954,t
3145,Il grande flagello,Muriel Box,Wielka Brytania,f,82,1954,t
3146,Delitto per procura,Terence Fisher,Wielka Brytania,f,87,1954,t
3147,I guastatori delle dighe,Michael Anderson,Wielka Brytania,f,124,1955,f
3148,Alì Babà,Jacques Becker,Francja,f,92,1954,t
3149,Gli amanti crocifissi,Kenji Mizoguchi,Japonia,f,102,1954,f
3150,Désirée,Henry Koster,Stany Zjednoczone,f,110,1954,t
3151,Desperado,Thomas Carr,Stany Zjednoczone,f,80,1954,t
3152,Storia di Tom Destry,George Marshall,Stany Zjednoczone,f,95,1954,t
3153,Detective G. sezione criminale,R.G. Springsteen,Stany Zjednoczone,f,70,1955,t
3154,Squadra investigativa,Arnold Laven,Stany Zjednoczone,f,85,1954,t
3155,Mandato di cattura,Jack Webb,Stany Zjednoczone,f,88,1954,t
3156,Il terrore corre sull'autostrada,Richard Quine,Stany Zjednoczone,f,83,1954,f
3157,Sinuhe l'egiziano,Michael Curtiz,Stany Zjednoczone,f,139,1954,f
3158,The Fast and the Furious,"John Ireland, Edward Sampson",Stany Zjednoczone,f,73,1954,t
3159,Malaga,Richard Sale,Stany Zjednoczone,f,84,1954,t
3160,I desperados della frontiera,Richard Carlson,Stany Zjednoczone,f,83,1954,t
3161,La linea francese,Lloyd Bacon,Stany Zjednoczone,f,102,1953,t
3162,Giocatore d'azzardo,Henry Levin,Stany Zjednoczone,f,88,1954,t
3163,Il prigioniero della miniera,Henry Hathaway,Stany Zjednoczone,f,100,1954,f
3164,La storia di Glenn Miller,Anthony Mann,Stany Zjednoczone,f,115,1954,t
3165,Attacco alla base spaziale US,Herbert L. Strock,Stany Zjednoczone,f,83,1954,t
3166,Gorilla in fuga,Harmon Jones,Stany Zjednoczone,f,83,1954,t
3167,Zingaro,Andrew Marton,Stany Zjednoczone,f,72,1954,t
3168,Operazione mistero,Samuel Fuller,Stany Zjednoczone,f,103,1954,f
3169,La casbah di Honolulu,John H. Auer,Stany Zjednoczone,f,90,1954,t
3170,Prigionieri del cielo,William A. Wellman,Stany Zjednoczone,f,147,1954,t
3171,FBI operazione Las Vegas,Nathan Juran,Stany Zjednoczone,f,71,1954,t
3172,La bestia umana,Fritz Lang,Stany Zjednoczone,f,91,1954,t
3173,Giungla umana,Joseph M. Newman,Stany Zjednoczone,f,82,1954,t
3174,Jail Bait,Edward D. Wood Jr.,Stany Zjednoczone,f,71,1954,t
3175,La gang dei falsari,"Dennis O'Keefe, Montgomery Tully",Wielka Brytania,f,83,1954,t
3176,Uno strano detective,Robert Hamer,Wielka Brytania,f,91,1954,t
3177,L'età della violenza,Lewis Gilbert,Wielka Brytania,f,100,1954,f
3178,Hobson il tiranno,David Lean,Wielka Brytania,f,108,1954,t
3179,An Inspector Calls,Guy Hamilton,Wielka Brytania,f,80,1954,t
3180,La grande speranza,Duilio Coletti,Wlochy,f,83,1955,t
3181,I diabolici,Henri-Georges Clouzot,Francja,f,117,1955,t
3182,Les intrigantes,Henri Decoin,Francja,f,96,1954,f
3183,Godzilla,Ishirô Honda,Japonia,f,96,1954,t
3184,Il tesoro del Rio delle Amazzoni,Edward Ludwig,Stany Zjednoczone,f,92,1954,t
3185,Bolide rosso,George Sherman,Stany Zjednoczone,f,85,1954,f
3186,Guerra tra i pianeti,W. Lee Wilder,Stany Zjednoczone,f,71,1954,t
3187,Riccardo cuor di leone,David Butler,Stany Zjednoczone,f,109,1954,t
3188,La lunga notte,Victor Saville,Stany Zjednoczone,f,94,1954,t
3189,La morsa si chiude,Harold D. Schuster,Stany Zjednoczone,f,80,1954,f
3190,Un pizzico di fortuna,Jack Donohue,Stany Zjednoczone,f,100,1954,f
3191,Il mostro delle nebbie,John Brahm,Stany Zjednoczone,f,72,1954,f
3192,Fossa dei dannati,William A. Seiter,Stany Zjednoczone,f,90,1954,t
3193,Asfalto rosso,Fred F. Sears,Stany Zjednoczone,f,75,1954,f
3194,Anatomia di un delitto,Jerry Hopper,Stany Zjednoczone,f,86,1954,t
3195,Furia bianca,Byron Haskin,Stany Zjednoczone,f,95,1954,t
3196,Gente di notte,Nunnally Johnson,Stany Zjednoczone,f,93,1954,t
3197,Fronte del porto,Elia Kazan,Stany Zjednoczone,f,108,1954,t
3198,The Other Woman,Hugo Haas,Stany Zjednoczone,f,81,1954,t
3199,Il cacciatore di fortuna,William Witney,Stany Zjednoczone,f,90,1954,t
3200,La scogliera della morte,Leslie Norman,Wielka Brytania,f,94,1955,t
3201,Lezione d'amore,Ingmar Bergman,Szwecja,f,96,1954,t
3202,Il mostro della via Morgue,Roy Del Ruth,Stany Zjednoczone,f,83,1954,t
3203,Il principe coraggioso,Henry Hathaway,Stany Zjednoczone,f,100,1954,f
3204,La principessa del Nilo,Harmon Jones,Stany Zjednoczone,f,71,1954,f
3205,Dollari che scottano,Don Siegel,Stany Zjednoczone,f,81,1954,f
3206,Criminale di turno,Richard Quine,Stany Zjednoczone,f,88,1954,t
3207,La spia dei ribelli,Hugo Fregonese,Stany Zjednoczone,f,83,1954,t
3208,Giarrettiere rosse,George Marshall,Stany Zjednoczone,f,91,1954,t
3209,Rapsodia,Charles Vidor,Stany Zjednoczone,f,115,1954,t
3210,Rivolta al blocco 11,Don Siegel,Stany Zjednoczone,f,80,1954,t
3211,La magnifica preda,"Otto Preminger, Jean Negulesco",Stany Zjednoczone,f,91,1954,f
3212,Senza scampo,Roy Rowland,Stany Zjednoczone,f,92,1954,t
3213,Rose Marie,Mervyn LeRoy,Stany Zjednoczone,f,104,1954,f
3214,Sabrina,Billy Wilder,Stany Zjednoczone,f,113,1954,t
3215,7 spose per 7 fratelli,Stanley Donen,Stany Zjednoczone,f,102,1954,t
3216,Terrore a Shanghai,Frank Lloyd,Stany Zjednoczone,f,90,1954,f
3217,Il colpevole è tra noi,"Howard W. Koch, Edmond O'Brien",Stany Zjednoczone,f,82,1954,t
3218,Il re dei barbari,Douglas Sirk,Stany Zjednoczone,f,92,1954,t
3219,Tre americani a Parigi,Richard Quine,Stany Zjednoczone,f,96,1954,t
3220,È nata una stella,George Cukor,Stany Zjednoczone,f,154,1954,t
3221,Giungla d'acciaio,Walter Doniger,Stany Zjednoczone,f,86,1956,t
3222,Gangsters in agguato,Lewis Allen,Stany Zjednoczone,f,77,1954,f
3223,Tanganika,André De Toth,Stany Zjednoczone,f,81,1954,f
3224,Il figlio di Kociss,Douglas Sirk,Stany Zjednoczone,f,79,1954,t
3225,Pianura rossa,Robert Parrish,Wielka Brytania,f,97,1954,t
3226,The Runaway Bus,Val Guest,Wielka Brytania,f,78,1954,t
3227,Senso,Luchino Visconti,Wlochy,f,118,1954,t
3228,I sette samurai,Akira Kurosawa,Japonia,f,207,1954,t
3229,Follie dell'anno,Walter Lang,Stany Zjednoczone,f,117,1954,t
3230,Cittadino dello spazio,Joseph M. Newman,Stany Zjednoczone,f,86,1955,t
3231,3 ore per uccidere,Alfred L. Werker,Stany Zjednoczone,f,77,1954,t
3232,Bianco Natale,Michael Curtiz,Stany Zjednoczone,f,120,1954,t
3233,Il selvaggio,Laslo Benedek,Stany Zjednoczone,f,79,1953,t
3234,Ti ho visto uccidere,Roy Rowland,Stany Zjednoczone,f,83,1954,t
3235,Singapore intrigo internazionale,Robert Aldrich,Stany Zjednoczone,f,82,1954,t
3236,Sangue e metallo giallo,Jesse Hibbs,Stany Zjednoczone,f,78,1954,t
3237,Tu sei il mio destino,Gordon Douglas,Stany Zjednoczone,f,117,1954,t
3238,Il mistero della piramide,Charles Lamont,Stany Zjednoczone,f,79,1955,t
3239,Non è peccato,Edward Buzzell,Stany Zjednoczone,f,82,1955,t
3240,La casa di bambù,Samuel Fuller,Stany Zjednoczone,f,102,1955,t
3241,Artisti e modelle,Frank Tashlin,Stany Zjednoczone,f,109,1955,t
3242,Giorno maledetto,John Sturges,Stany Zjednoczone,f,81,1955,t
3243,Prima dell'uragano,Raoul Walsh,Stany Zjednoczone,f,149,1955,t
3244,Trafficanti d'oro,David Miller,Wielka Brytania,f,89,1954,t
3245,An Alligator Named Daisy,J. Lee Thompson,Wielka Brytania,f,88,1955,t
3246,La pace torna in casa Bentley,J. Lee Thompson,Wielka Brytania,f,91,1955,t
3247,Tômei ningen,Motoyoshi Oda,Japonia,f,70,1954,f
3248,Ved Kongelunden...,Poul Bang,Dania,f,88,1953,f
3249,Il dubbio dell'anima,"Mitchell Leisen, Richard Thorpe",Stany Zjednoczone,f,85,1955,t
3250,La moschea nel deserto,John Brahm,Stany Zjednoczone,f,79,1955,f
3251,Il re del jazz,Valentine Davies,Stany Zjednoczone,f,116,1956,t
3252,The Big Bluff,W. Lee Wilder,Stany Zjednoczone,f,71,1955,t
3253,La polizia bussa alla porta,Joseph H. Lewis,Stany Zjednoczone,f,87,1955,t
3254,Un pugno di criminali,Howard W. Koch,Stany Zjednoczone,f,83,1955,t
3255,Il grande coltello,Robert Aldrich,Stany Zjednoczone,f,111,1955,t
3256,Spionaggio atomico,Lewis Allen,Stany Zjednoczone,f,85,1955,t
3257,Il ribelle d'Irlanda,Douglas Sirk,Stany Zjednoczone,f,92,1955,t
3258,Cella 2455 braccio della morte,Fred F. Sears,Stany Zjednoczone,f,77,1955,t
3259,Il sindacato di Chicago,Fred F. Sears,Stany Zjednoczone,f,84,1955,f
3260,Corte marziale,Otto Preminger,Stany Zjednoczone,f,100,1955,t
3261,I sanguinari,Lewis R. Foster,Stany Zjednoczone,f,89,1955,t
3262,Banditi atomici,Edward L. Cahn,Stany Zjednoczone,f,69,1955,t
3263,La trama del delitto,Nathan Juran,Stany Zjednoczone,f,77,1955,t
3264,Dementia,John Parker,Stany Zjednoczone,f,56,1955,f
3265,Davy Crockett,Norman Foster,Stany Zjednoczone,f,93,1955,t
3266,Ore disperate,William Wyler,Stany Zjednoczone,f,112,1955,f
3267,Bandiera di combattimento,John H. Auer,Stany Zjednoczone,f,103,1955,t
3268,Terra lontana,Anthony Mann,Stany Zjednoczone,f,97,1954,t
3269,Delitto sulla spiaggia,Joseph Pevney,Stany Zjednoczone,f,97,1955,t
3270,Tenebrosa avventura,Harold D. Schuster,Stany Zjednoczone,f,82,1955,t
3271,5 contro il casinò,Phil Karlson,Stany Zjednoczone,f,84,1955,t
3272,La giungla degli implacabili,Guy Hamilton,Wielka Brytania,f,94,1955,f
3273,Bob il giocatore,Jean-Pierre Melville,Francja,f,98,1956,t
3274,Rififi,Jules Dassin,Francja,f,118,1955,t
3275,Jedda,Charles Chauvel,Australia,f,101,1955,t
3276,L'avventuriera di Bahamas,Edward Ludwig,Stany Zjednoczone,f,90,1955,t
3277,Orgoglio di razza,Joseph Pevney,Stany Zjednoczone,f,92,1955,t
3278,Gli uomini sposano le brune,Richard Sale,Stany Zjednoczone,f,99,1955,t
3279,Il grido di guerra di nuvola rossa,Allen H. Miner,Stany Zjednoczone,f,77,1956,t
3280,L'altalena di velluto rosso,Richard Fleischer,Stany Zjednoczone,f,109,1955,f
3281,La scarpetta di vetro,Charles Walters,Stany Zjednoczone,f,93,1955,t
3282,L'arma che conquistò il West,William Castle,Stany Zjednoczone,f,71,1955,t
3283,Bulli e pupe,Joseph L. Mankiewicz,Stany Zjednoczone,f,150,1955,t
3284,Flash! cronaca nera,William Witney,Stany Zjednoczone,f,70,1955,t
3285,La baia dell'inferno,Frank Tuttle,Stany Zjednoczone,f,99,1955,t
3286,Il demone dell'isola,Phil Karlson,Stany Zjednoczone,f,84,1955,t
3287,Tutti in coperta,Roy Rowland,Stany Zjednoczone,f,112,1955,t
3288,Tutto finì alle sei,Stuart Heisler,Stany Zjednoczone,f,109,1955,t
3289,Piangerò domani,Daniel Mann,Stany Zjednoczone,f,117,1955,f
3290,Voi assassini,Lewis Allen,Stany Zjednoczone,f,88,1955,f
3291,Oltre il destino,Curtis Bernhardt,Stany Zjednoczone,f,106,1955,t
3292,È sempre bel tempo,"Stanley Donen, Gene Kelly",Stany Zjednoczone,f,101,1955,t
3293,La legione dell'inferno,Ken Hughes,Stany Zjednoczone,f,90,1955,t
3294,Vento di terre lontane,Delmer Daves,Stany Zjednoczone,f,100,1956,t
3295,La valle degli uomini luna,Charles S. Gould,Stany Zjednoczone,f,70,1955,t
3296,Annibale e la vestale,George Sidney,Stany Zjednoczone,f,95,1955,t
3297,Il bacio dell'assassino,Stanley Kubrick,Stany Zjednoczone,f,67,1955,t
3298,Uno straniero tra gli angeli,"Vincente Minnelli, Stanley Donen",Stany Zjednoczone,f,113,1955,t
3299,Un bacio e una pistola,Robert Aldrich,Stany Zjednoczone,f,106,1955,t
3300,Bacio di fuoco,Joseph M. Newman,Stany Zjednoczone,f,87,1955,t
3301,Geordie,Frank Launder,Wielka Brytania,f,93,1955,t
3302,Domani splenderà il sole,Carol Reed,Wielka Brytania,f,96,1955,t
3303,Il re dei mostri,"Motoyoshi Oda, Ishirô Honda",Japonia,f,82,1955,t
3304,Lilli e il vagabondo,"Clyde Geronimi, Wilfred Jackson",Stany Zjednoczone,f,76,1955,t
3305,La regina delle piramidi,Howard Hawks,Stany Zjednoczone,f,106,1955,f
3306,Alamo,Frank Lloyd,Stany Zjednoczone,f,110,1955,t
3307,Il cavaliere senza volto,Stuart Heisler,Stany Zjednoczone,f,86,1956,t
3308,La lunga linea grigia,John Ford,Stany Zjednoczone,f,138,1955,t
3309,L'amore è una cosa meravigliosa,"Henry King, Otto Lang",Stany Zjednoczone,f,102,1955,f
3310,Amami o lasciami,Charles Vidor,Stany Zjednoczone,f,122,1955,t
3311,Ma and Pa Kettle at Waikiki,Lee Sholem,Stany Zjednoczone,f,79,1953,t
3312,A Man Called Peter,Henry Koster,Stany Zjednoczone,f,119,1955,t
3313,L'uomo dal braccio d'oro,Otto Preminger,Stany Zjednoczone,f,119,1955,t
3314,Un napoletano nel Far West,Roy Rowland,Stany Zjednoczone,f,94,1955,f
3315,La nave matta di Mister Roberts,"John Ford, Mervyn LeRoy",Stany Zjednoczone,f,123,1955,t
3316,Mia sorella Evelina,Richard Quine,Stany Zjednoczone,f,108,1955,t
3317,Fratelli messicani,Edgar G. Ulmer,Stany Zjednoczone,f,82,1955,t
3318,Brooklyn chiama polizia,Maxwell Shane,Stany Zjednoczone,f,84,1955,t
3319,Rivolta al molo n 6,William Castle,Stany Zjednoczone,f,76,1955,t
3320,Anonima delitti,Russell Rouse,Stany Zjednoczone,f,88,1955,f
3321,Notte di terrore,Andrew L. Stone,Stany Zjednoczone,f,86,1955,t
3322,La morte corre sul fiume,Charles Laughton,Stany Zjednoczone,f,92,1955,t
3323,Squadra criminale: caso 24,Franklin Adreon,Stany Zjednoczone,f,70,1955,t
3324,Nessuno resta solo,Stanley Kramer,Stany Zjednoczone,f,135,1955,t
3325,Oklahoma!,Fred Zinnemann,Stany Zjednoczone,f,145,1955,t
3326,Le armi del re,Herbert Wilcox,Wielka Brytania,f,94,1954,t
3327,999 Scotland Yard,Guy Green,Wielka Brytania,f,89,1956,t
3328,L'uomo che amava le rosse,Harold French,Wielka Brytania,f,100,1955,t
3329,Tempo di furore,Jack Webb,Stany Zjednoczone,f,95,1955,f
3330,La città del vizio,Phil Karlson,Stany Zjednoczone,f,100,1955,f
3331,La guerra privata del maggiore Benson,Jerry Hopper,Stany Zjednoczone,f,105,1955,t
3332,Oro,Mark Robson,Stany Zjednoczone,f,98,1955,t
3333,L'agente speciale Pinkerton,Tim Whelan,Stany Zjednoczone,f,87,1955,t
3334,Le pioggie di Ranchipur,Jean Negulesco,Stany Zjednoczone,f,104,1955,f
3335,La prateria senza legge,Sidney Salkow,Stany Zjednoczone,f,83,1955,t
3336,La rosa tatuata,Daniel Mann,Stany Zjednoczone,f,117,1955,t
3337,Duello di spie,John Sturges,Stany Zjednoczone,f,101,1955,f
3338,Gli amanti dei 5 mari,John Farrow,Stany Zjednoczone,f,117,1955,t
3339,I sette ribelli,Charles Marquis Warren,Stany Zjednoczone,f,90,1955,f
3340,Le sette città d'oro,Robert D. Webb,Stany Zjednoczone,f,103,1955,t
3341,Eravamo sette fratelli,Melville Shavelson,Stany Zjednoczone,f,93,1955,t
3342,La spiaggia delle conchiglie,Edward Dein,Stany Zjednoczone,f,80,1955,f
3343,La rapina del secolo,Joseph Pevney,Stany Zjednoczone,f,96,1955,t
3344,Segnale di fumo,Jerry Hopper,Stany Zjednoczone,f,88,1955,t
3345,L'avventuriero di Hong Kong,Edward Dmytryk,Stany Zjednoczone,f,96,1955,f
3346,Il figlio di Sinbad,Ted Tetzlaff,Stany Zjednoczone,f,91,1955,t
3347,La giungla del quadrato,Jerry Hopper,Stany Zjednoczone,f,86,1955,t
3348,La straniera,Mervyn LeRoy,Stany Zjednoczone,f,112,1955,t
