id_produkcji,tytul,rezyser,kraj,czy_serial,dlugosc_filmu,rok_produkcji,czy_dla_dzieci
323,The Daydreamer,Jules Bass,Stany Zjednoczone,f,01:41:00,1966,t
324,Dimension 5,Franklin Adreon,Stany Zjednoczone,f,01:31:00,1966,t
325,La caduta delle aquile,John Guillermin,Wielka Brytania,f,02:36:00,1966,t
326,Più micidiale del maschio,Ralph Thomas,Wielka Brytania,f,01:41:00,1967,t
327,Death Is a Woman,Frederic Goode,Wielka Brytania,f,01:20:00,1966,t
328,Duan chang jian,Cheh Chang,Hong Kong,f,01:44:00,1967,f
329,Duello a El Diablo,Ralph Nelson,Stany Zjednoczone,f,01:43:00,1966,t
330,Viaggio allucinante,Richard Fleischer,Stany Zjednoczone,f,01:40:00,1966,t
331,Una splendida canaglia,Irvin Kershner,Stany Zjednoczone,f,01:44:00,1966,f
332,Frankie and Johnny,Frederick De Cordova,Stany Zjednoczone,f,01:27:00,1966,t
333,Come rubare un milione di dollari e vivere felici,William Wyler,Stany Zjednoczone,f,02:03:00,1966,t
334,La 18ª spia,Walter Grauman,Stany Zjednoczone,f,01:30:00,1966,t
335,Questo difficile amore,"John Boulting, Roy Boulting",Wielka Brytania,f,01:55:00,1966,f
336,La rapina più scassata del secolo,"Sidney Gilliat, Frank Launder",Wielka Brytania,f,01:33:00,1966,t
337,Kong - Uragano sulla metropoli,Ishirô Honda,Japonia,f,01:28:00,1966,t
338,Attenzione! arrivano i mostri,"Shigeo Tanaka, Noriaki Yuasa",Japonia,f,01:46:00,1966,t
339,Il ritorno di Godzilla,Jun Fukuda,Japonia,f,01:27:00,1966,t
340,Johnny Reno,R.G. Springsteen,Stany Zjednoczone,f,01:23:00,1966,t
341,Gioco mortale,William Castle,Stany Zjednoczone,f,01:32:00,1966,t
342,Un uomo chiamato Flintstone,"Joseph Barbera, William Hanna",Stany Zjednoczone,f,01:29:00,1966,t
343,La dolce vita... non piace ai mostri,Earl Bellamy,Stany Zjednoczone,f,01:36:00,1966,t
344,"Namu, the Killer Whale",Laslo Benedek,Stany Zjednoczone,f,01:29:00,1966,t
345,Un uomo per tutte le stagioni,Fred Zinnemann,Wielka Brytania,f,02:00:00,1966,t
346,Modesty Blaise: La bellissima che uccide,Joseph Losey,Wielka Brytania,f,01:59:00,1966,t
347,Matchless,Alberto Lattuada,Wlochy,f,01:45:00,1967,f
348,Lekarstwo na milosc,Jan Batory,Polska,f,01:35:00,1966,t
349,Una storia americana,Jean-Luc Godard,Francja,f,01:30:00,1966,t
350,I dominatori della prateria,David Lowell Rich,Stany Zjednoczone,f,01:32:00,1966,t
351,Rancho bravo,Andrew V. McLaglen,Stany Zjednoczone,f,01:37:00,1966,t
352,Quelli della San Pablo,Robert Wise,Stany Zjednoczone,f,03:02:00,1966,t
353,Romeo and Juliet,Paul Czinner,Wielka Brytania,f,02:04:00,1966,t
354,Le scandale - Delitti e champagne,Claude Chabrol,Francja,f,01:45:00,1967,f
355,009 Joe Tempesta,Yûgo Serikawa,Japonia,f,01:04:00,1966,t
356,Voglio sposarle tutte,Norman Taurog,Stany Zjednoczone,f,01:30:00,1966,f
357,I 9 di Dryfork City,Gordon Douglas,Stany Zjednoczone,f,01:55:00,1966,t
358,Spionaggio a Washington,Don Medford,Stany Zjednoczone,f,01:32:00,1964,t
359,Il sipario strappato,Alfred Hitchcock,Stany Zjednoczone,f,02:08:00,1966,t
360,Uccellacci e uccellini,Pier Paolo Pasolini,Wlochy,f,01:29:00,1966,t
361,Il letto della sorella,Vilgot Sjöman,Szwecja,f,01:36:00,1966,t
362,Le donne del pianeta preistorico,Arthur C. Pierce,Stany Zjednoczone,f,01:30:00,1966,t
363,"Buttati, Bernardo!",Francis Ford Coppola,Stany Zjednoczone,f,01:36:00,1966,t
364,Chiamata per il morto,Sidney Lumet,Wielka Brytania,f,01:55:00,1967,t
365,Il cerchio di sangue,Jim O'Connolly,Wielka Brytania,f,01:36:00,1967,t
366,A ciascuno il suo,Elio Petri,Wlochy,f,01:39:00,1967,t
367,L'avventuriero,Terence Young,Wlochy,f,01:43:00,1967,t
368,Yngsjömordet,Arne Mattsson,Szwecja,f,01:53:00,1966,t
369,Catalina Caper,Lee Sholem,Stany Zjednoczone,f,01:24:00,1967,t
370,Il favoloso dottor Dolittle,Richard Fleischer,Stany Zjednoczone,f,02:32:00,1967,t
371,Il mondo è pieno... di papà,Peter Tewksbury,Stany Zjednoczone,f,01:34:00,1967,f
372,"Fermi tutti, cominciamo daccapo!",Norman Taurog,Stany Zjednoczone,f,01:31:00,1967,t
373,The Fastest Guitar Alive,Michael D. Moore,Stany Zjednoczone,f,01:27:00,1967,f
374,Il mistero dell'isola dei gabbiani,Freddie Francis,Wielka Brytania,f,01:24:00,1966,t
375,Via dalla pazza folla,John Schlesinger,Wielka Brytania,f,02:48:00,1967,t
376,Come rubare la corona d'Inghilterra,Sergio Grieco,Wlochy,f,01:33:00,1967,f
377,Elvira Madigan,Bo Widerberg,Szwecja,f,01:31:00,1967,f
378,El coleccionista de cadáveres,"Santos Alcocer, Edward Mann",Hiszpania,f,01:37:00,1970,t
379,Il più felice dei miliardari,Norman Tokar,Stany Zjednoczone,f,02:21:00,1967,t
380,52 miglia di terrore,John Brahm,Stany Zjednoczone,f,01:32:00,1967,t
381,A sangue freddo,Richard Brooks,Stany Zjednoczone,f,02:14:00,1967,f
382,A noi piace Flint,Gordon Douglas,Stany Zjednoczone,f,01:54:00,1967,t
383,La calda notte dell'ispettore Tibbs,Norman Jewison,Stany Zjednoczone,f,01:50:00,1967,t
384,L'organizzazione ringrazia firmato il Santo,Roy Ward Baker,Wielka Brytania,f,01:40:00,1968,f
385,Follow That Camel,Gerald Thomas,Wielka Brytania,f,01:35:00,1967,t
386,Ugo e Josefin,Kjell Grede,Szwecja,f,01:22:00,1967,t
387,Gamera contro il mostro Gaos,"Noriaki Yuasa, Shigeo Tanaka",Japonia,f,01:26:00,1967,f
388,New York: ore tre - L'ora dei vigliacchi,Larry Peerce,Stany Zjednoczone,f,01:47:00,1967,t
389,Il libro della giungla,"Wolfgang Reitherman, James Algar",Stany Zjednoczone,f,01:18:00,1967,t
390,Gli assassini del karatè,Barry Shear,Stany Zjednoczone,f,01:29:00,1967,t
391,The Committee,Peter Sykes,Wielka Brytania,f,00:58:00,1968,t
392,Dossier Marocco 7,Gerry O'Hara,Wielka Brytania,f,01:31:00,1967,t
393,L'ereditiera di Singapore,Guy Green,Wielka Brytania,f,01:42:00,1967,t
7680,Penny Dreadful,,Szwecja,t,,2014,f
394,Johnny Yuma,Romolo Guerrieri,Wlochy,f,01:40:00,1966,t
395,Goosebumps,,Niemcy,t,,1995,t
396,Libido,"Ernesto Gastaldi, Vittorio Salerno",Wlochy,f,01:30:00,1965,t
397,Jowita,Janusz Morgenstern,Polska,f,01:31:00,1967,f
398,Matrimonio di convenienza,Stanislaw Bareja,Polska,f,01:30:00,1967,f
399,La farfalla sul mirino,Seijun Suzuki,Japonia,f,01:31:00,1967,t
400,La folle impresa del dottor Schaefer,Theodore J. Flicker,Stany Zjednoczone,f,01:43:00,1967,t
401,Riflessi in un occhio d'oro,John Huston,Stany Zjednoczone,f,01:48:00,1967,t
402,Privilege,Peter Watkins,Wielka Brytania,f,01:43:00,1967,t
403,Nihon no ichiban nagai hi,Kihachi Okamoto,Japonia,f,02:37:00,1967,t
404,Angeli violati,Kôji Wakamatsu,Japonia,f,00:56:00,1967,f
405,Thunder Alley,Richard Rush,Stany Zjednoczone,f,01:29:00,1967,t
406,The Wacky World of Mother Goose,Jules Bass,Stany Zjednoczone,f,01:21:00,1967,t
407,Il teatro della morte,Samuel Gallu,Wielka Brytania,f,01:31:00,1967,t
408,Agente 4K2 chiede aiuto,Buzz Kulik,Stany Zjednoczone,f,01:40:00,1967,f
409,La via del West,Andrew V. McLaglen,Stany Zjednoczone,f,02:02:00,1967,t
410,L'imboscata,Henry Levin,Stany Zjednoczone,f,01:42:00,1967,t
411,Bandolero!,Andrew V. McLaglen,Stany Zjednoczone,f,01:46:00,1968,t
412,Agente 007 - Si vive solo due volte,Lewis Gilbert,Wielka Brytania,f,01:57:00,1967,t
413,L'anniversario,Roy Ward Baker,Wielka Brytania,f,01:35:00,1968,t
414,Festa di compleanno,William Friedkin,Wielka Brytania,f,02:03:00,1968,t
415,Bullitt,Peter Yates,Stany Zjednoczone,f,01:54:00,1968,t
416,L'uomo dalla cravatta di cuoio,Don Siegel,Stany Zjednoczone,f,01:33:00,1968,t
417,La brigata del diavolo,Andrew V. McLaglen,Stany Zjednoczone,f,02:10:00,1968,t
418,Sull'orlo della paura,"Anthony Mann, Laurence Harvey",Wielka Brytania,f,01:47:00,1968,f
419,La mano che uccide,Seth Holt,Wielka Brytania,f,01:32:00,1967,t
420,Josephine,Jacques Demy,Francja,f,02:00:00,1967,f
421,Nocturno 29,Pere Portabella,Hiszpania,f,01:26:00,1969,t
422,L'ora della furia,Vincent McEveety,Stany Zjednoczone,f,01:44:00,1968,t
423,Le spie vengono dal cielo,Boris Sagal,Stany Zjednoczone,f,01:35:00,1968,t
424,Hell's belles la donna dei centauri,Maury Dexter,Stany Zjednoczone,f,01:35:00,1969,t
425,Uomini d'amianto contro l'inferno,Andrew V. McLaglen,Stany Zjednoczone,f,02:01:00,1968,f
426,"Eva, la Venere selvaggia",Roberto Mauri,Wlochy,f,01:32:00,1968,t
427,I huvet på en gammal gubbe,"Tage Danielsson, Per Åhlin",Szwecja,f,01:17:00,1968,t
428,Spie oltre il fronte,Harry Keller,Stany Zjednoczone,f,01:47:00,1968,t
429,7 volontari dal Texas,William Hale,Stany Zjednoczone,f,01:41:00,1968,t
430,"Live a Little, Love a Little",Norman Taurog,Stany Zjednoczone,f,01:30:00,1968,t
431,Jim l'irresistibile detective,David Lowell Rich,Stany Zjednoczone,f,01:43:00,1968,t
432,"Squadra omicidi, sparate a vista!",Don Siegel,Stany Zjednoczone,f,01:41:00,1968,t
433,Kiru,Kihachi Okamoto,Japonia,f,01:55:00,1968,t
434,L'impiccagione,Nagisa Ôshima,Japonia,f,01:57:00,1968,t
435,Black Lizard,Kinji Fukasaku,Japonia,f,01:26:00,1968,f
436,Non si maltrattano così le signore,Jack Smight,Stany Zjednoczone,f,01:48:00,1968,f
437,Le stelle si vedono di giorno,Delbert Mann,Stany Zjednoczone,f,01:44:00,1968,t
438,Oliver!,Carol Reed,Wielka Brytania,f,02:33:00,1968,t
439,...solo quando rido,Basil Dearden,Wielka Brytania,f,01:44:00,1968,f
440,La ragazza con la pistola,Mario Monicelli,Wlochy,f,01:43:00,1968,f
441,Riusciranno i nostri eroi a ritrovare l'amico misteriosamente scomparso in Africa?,Ettore Scola,Wlochy,f,02:10:00,1968,t
442,Min søsters børn vælter byen,Annelise Reenberg,Dania,f,01:35:00,1968,t
443,Olsen-banden,Erik Balling,Dania,f,01:20:00,1968,t
444,Violence Story,Richard Rush,Stany Zjednoczone,f,01:34:00,1968,t
445,I 6 della grande rapina,Gordon Flemyng,Stany Zjednoczone,f,01:30:00,1968,t
446,"Stay Away, Joe",Peter Tewksbury,Stany Zjednoczone,f,01:42:00,1968,t
447,Dolce novembre,Robert Ellis Miller,Stany Zjednoczone,f,01:54:00,1968,t
448,Bersagli,Peter Bogdanovich,Stany Zjednoczone,f,01:30:00,1968,t
449,Sebastian,David Greene,Wielka Brytania,f,01:40:00,1968,t
450,Sfida negli abissi,William A. Graham,Wielka Brytania,f,01:30:00,1968,t
451,Sentenza di morte,Mario Lanfranchi,Wlochy,f,01:30:00,1968,f
452,De røde heste,Annelise Meineche,Dania,f,01:36:00,1968,t
453,Quattordici o guerra,Barry Shear,Stany Zjednoczone,f,01:37:00,1968,t
454,C'è un uomo nel letto di mamma,Howard Morris,Stany Zjednoczone,f,01:35:00,1968,t
455,Thunderbird 6,David Lane,Wielka Brytania,f,01:29:00,1968,t
456,Zatôichi hatashi-jô,Kimiyoshi Yasuda,Japonia,f,01:22:00,1968,t
457,Sento che mi sta succedendo qualcosa,Stuart Rosenberg,Stany Zjednoczone,f,01:35:00,1969,t
458,The Babysitter,Don Henderson,Stany Zjednoczone,f,01:15:00,1969,t
459,Backtrack!,Earl Bellamy,Stany Zjednoczone,f,01:35:00,1969,t
460,Bob & Carol & Ted & Alice,Paul Mazursky,Stany Zjednoczone,f,01:45:00,1969,t
461,Body Fever,Ray Dennis Steckler,Stany Zjednoczone,f,01:18:00,1969,t
462,Arriva Charlie Brown,Bill Melendez,Stany Zjednoczone,f,01:26:00,1969,t
463,Il ponte di Remagen,John Guillermin,Stany Zjednoczone,f,01:55:00,1969,t
464,Butch Cassidy,George Roy Hill,Stany Zjednoczone,f,01:50:00,1969,t
465,Anna dei mille giorni,Charles Jarrott,Wielka Brytania,f,02:25:00,1969,t
466,Prima che venga l'inverno,J. Lee Thompson,Wielka Brytania,f,01:47:00,1968,t
467,Barbagia (La società del malessere),Carlo Lizzani,Wlochy,f,01:37:00,1969,f
468,Uccidete il padrino,Burt Topper,Stany Zjednoczone,f,01:38:00,1969,f
469,Il capitano di lungo... sorso,John Frankenheimer,Stany Zjednoczone,f,01:20:00,1969,f
470,La ragazza di Tony,Larry Peerce,Stany Zjednoczone,f,01:42:00,1969,t
471,Quel maledetto ispettore Novak,Sam Wanamaker,Wielka Brytania,f,01:49:00,1969,t
7795,The 4400,,Szwecja,t,,2004,t
472,Un esercito di 5 uomini,"Don Taylor, Italo Zingarelli",Wlochy,f,01:45:00,1969,f
473,Fûrin kazan,Hiroshi Inagaki,Japonia,f,02:45:00,1969,t
474,King Kong contro Godzilla,Noriaki Yuasa,Japonia,f,01:22:00,1969,f
475,Il ritorno di Gorgo,"Ishirô Honda, Jun Fukuda",Japonia,f,01:09:00,1969,f
476,I temerari,John Frankenheimer,Stany Zjednoczone,f,01:47:00,1969,t
477,Uno sporco contratto,S. Lee Pogostin,Stany Zjednoczone,f,01:46:00,1969,t
478,Apache,William A. Graham,Stany Zjednoczone,f,01:33:00,1972,t
479,I killers della luna di miele,"Leonard Kastle, Donald Volkman",Stany Zjednoczone,f,01:47:00,1970,t
480,Il castello di carte,John Guillermin,Stany Zjednoczone,f,01:45:00,1968,t
481,Se è martedì deve essere il Belgio,Mel Stuart,Stany Zjednoczone,f,01:38:00,1969,t
482,L'uomo illustrato,Jack Smight,Stany Zjednoczone,f,01:43:00,1969,f
483,"Infanzia, vocazione e prime esperienze di Giacomo Casanova, veneziano",Luigi Comencini,Wlochy,f,01:44:00,1969,t
484,Il paradiso e l'inferno,Øyvind Vennerød,Norwegia,f,01:34:00,1969,f
485,Là dove volano i corvi,Hideo Gosha,Japonia,f,02:04:00,1969,f
486,Un maggiolino tutto matto,Robert Stevenson,Stany Zjednoczone,f,01:48:00,1968,t
487,The Maltese Bippy,Norman Panama,Stany Zjednoczone,f,01:32:00,1969,t
488,L'investigatore Marlowe,Paul Bogart,Stany Zjednoczone,f,01:36:00,1969,f
489,Abbandonati nello spazio,John Sturges,Stany Zjednoczone,f,02:14:00,1969,t
490,L'ultimo tramonto sulla terra dei Mc Masters,Alf Kjellin,Stany Zjednoczone,f,01:30:00,1970,t
491,"Il colpo era perfetto, ma...",Alf Kjellin,Stany Zjednoczone,f,01:46:00,1969,t
492,"Mumsy, Nanny, Sonny & Girly",Freddie Francis,Wielka Brytania,f,01:42:00,1970,t
493,Il mostro delle notti di Londra,Lindsay Shonteff,Wielka Brytania,f,01:28:00,1969,t
494,La ballata della città senza nome,Joshua Logan,Stany Zjednoczone,f,02:44:00,1969,t
495,Pendulum,George Schaefer,Stany Zjednoczone,f,01:42:00,1969,t
496,Il casello fantasma,"Chuck Jones, Abe Levitow",Stany Zjednoczone,f,01:30:00,1970,t
497,Satan's Sadists,Al Adamson,Stany Zjednoczone,f,01:26:00,1969,f
498,Agente 007 - Al servizio segreto di Sua Maestà,Peter R. Hunt,Wielka Brytania,f,02:22:00,1969,f
499,Terrore e terrore,Gordon Hessler,Wielka Brytania,f,01:35:00,1970,t
500,Il seme dell'uomo,Marco Ferreri,Wlochy,f,01:53:00,1969,t
501,Gli orrori del liceo femminile,Narciso Ibáñez Serrador,Hiszpania,f,01:39:00,1969,t
502,Otoko wa tsurai yo,Yôji Yamada,Japonia,f,01:31:00,1969,t
503,Alcune ragazze lo fanno,Ralph Thomas,Wielka Brytania,f,01:28:00,1969,t
504,Una messa per Dracula,Peter Sasdy,Wielka Brytania,f,01:31:00,1970,t
505,"Sono Sartana, il vostro becchino",Giuliano Carnimeo,Wlochy,f,01:43:00,1969,t
506,La principessa e lo stregone,Eiichi Yamamoto,Japonia,f,02:08:00,1969,t
507,Di pari passo con l'amore e la morte,John Huston,Stany Zjednoczone,f,01:30:00,1969,t
508,"Indianapolis, pista infernale",James Goldstone,Stany Zjednoczone,f,02:03:00,1969,f
509,Airport,"George Seaton, Henry Hathaway",Stany Zjednoczone,f,02:17:00,1970,t
510,Gli Aristogatti,Wolfgang Reitherman,Stany Zjednoczone,f,01:18:00,1970,t
511,La ballata di Cable Hogue,Sam Peckinpah,Stany Zjednoczone,f,02:01:00,1970,f
512,Dramaworld,,Francja,t,,2016,f
513,Lungo la valle delle bambole,Russ Meyer,Stany Zjednoczone,f,01:49:00,1970,t
514,Un proiettile per Pretty Boy,"Larry Buchanan, Maury Dexter",Stany Zjednoczone,f,01:29:00,1970,t
515,Quattro sporchi bastardi,Seymour Robbie,Stany Zjednoczone,f,01:34:00,1970,t
516,Comma 22,Mike Nichols,Stany Zjednoczone,f,02:02:00,1970,f
517,Il primo uomo diventato donna,Irving Rapper,Stany Zjednoczone,f,01:38:00,1970,f
518,Il computer con le scarpe da tennis,Robert Butler,Stany Zjednoczone,f,01:31:00,1969,t
519,El Condor,John Guillermin,Stany Zjednoczone,f,01:42:00,1970,t
520,Il capitano Nemo e la città sommersa,James Hill,Wielka Brytania,f,01:45:00,1969,f
521,Concerto per pistola solista,Michele Lupo,Wlochy,f,01:38:00,1970,t
522,Grande caldo per il racket della droga,Robert Clouse,Stany Zjednoczone,f,01:36:00,1970,t
523,Operazione crepes suzette,Blake Edwards,Stany Zjednoczone,f,02:16:00,1970,t
524,Sergente flep indiano ribelle,Carol Reed,Stany Zjednoczone,f,01:46:00,1970,t
525,"Gas, fu necessario distruggere il mondo per poterlo salvare",Roger Corman,Stany Zjednoczone,f,01:18:00,1970,t
526,The Corpse,Viktors Ritelis,Wielka Brytania,f,01:31:00,1971,t
527,Entertaining Mr Sloane,Douglas Hickox,Wielka Brytania,f,01:34:00,1970,t
528,Distruggete Frankenstein!,Terence Fisher,Wielka Brytania,f,01:38:00,1969,f
529,Together,Val Guest,Wielka Brytania,f,01:35:00,1970,t
530,"Sul tuo corpo, adorabile sorella",Alan Gibson,Wielka Brytania,f,01:29:00,1970,t
531,La casa dei vampiri,Dan Curtis,Stany Zjednoczone,f,01:37:00,1970,t
532,I guerrieri,Brian G. Hutton,Stany Zjednoczone,f,02:24:00,1970,t
533,Il padrone di casa,Hal Ashby,Stany Zjednoczone,f,01:52:00,1970,f
534,Gli sciacalli del comandante Strasser,Walter Grauman,Stany Zjednoczone,f,01:30:00,1970,t
535,Il silenzio si paga con la vita,William Wyler,Stany Zjednoczone,f,01:42:00,1970,f
536,Gli orrori di Frankenstein,Jimmy Sangster,Wielka Brytania,f,01:35:00,1970,f
537,23 pugnali per Cesare,Stuart Burge,Wielka Brytania,f,01:57:00,1970,f
538,Gli intoccabili,Giuliano Montaldo,Wlochy,f,01:56:00,1969,t
539,Jak rozpetalem druga wojne swiatowa,Tadeusz Chmielewski,Polska,f,03:44:00,1970,t
540,Paesaggio dopo la battaglia,Andrzej Wajda,Polska,f,01:49:00,1970,t
541,La morte nella mano,Jimmy Wang Yu,Hong Kong,f,01:27:00,1970,t
542,M.A.S.H.,Robert Altman,Stany Zjednoczone,f,01:56:00,1970,t
543,Un mucchio di bastardi,Jack Starrett,Stany Zjednoczone,f,01:35:00,1970,f
544,L'unico gioco in città,George Stevens,Stany Zjednoczone,f,01:53:00,1970,t
545,L'altra faccia dell'amore,Ken Russell,Wielka Brytania,f,02:03:00,1971,t
546,Out 1: Spectre,Jacques Rivette,Francja,f,04:13:00,1972,f
547,Something for Everyone,Harold Prince,Stany Zjednoczone,f,01:52:00,1970,t
548,Song of Norway,Andrew L. Stone,Stany Zjednoczone,f,02:18:00,1970,t
549,Harlem detectives,Mark Warren,Stany Zjednoczone,f,01:40:00,1972,t
550,La più bella storia di Dickens,Ronald Neame,Wielka Brytania,f,01:53:00,1970,t
551,Il ragazzo ha visto l'assassino e deve morire,John Hough,Wielka Brytania,f,01:31:00,1970,t
552,Quando le donne avevano la coda,Pasquale Festa Campanile,Wlochy,f,01:45:00,1970,t
553,"Dimmi che mi ami, Junie Moon",Otto Preminger,Stany Zjednoczone,f,01:53:00,1970,f
554,Cime tempestose,Robert Fuest,Wielka Brytania,f,01:44:00,1970,f
555,The Yin and the Yang of Mr. Go,Burgess Meredith,Kanada,f,01:29:00,1978,t
556,Il falso testimone,Richard A. Colla,Stany Zjednoczone,f,01:45:00,1970,t
557,200 Motels,"Tony Palmer, Frank Zappa",Stany Zjednoczone,f,01:38:00,1971,t
558,Gli angeli pestano duro,Joe Viola,Stany Zjednoczone,f,01:25:00,1971,t
559,La notte brava del soldato Jonathan,Don Siegel,Stany Zjednoczone,f,01:45:00,1971,t
560,Billy Jack,Tom Laughlin,Stany Zjednoczone,f,01:54:00,1971,t
561,Blood Legacy,Carl Monson,Stany Zjednoczone,f,01:22:00,1971,t
562,Il mio uomo è una canaglia,Ivan Passer,Stany Zjednoczone,f,01:28:00,1971,t
563,La bestia uccide a sangue freddo,Fernando Di Leo,Wlochy,f,01:36:00,1971,t
564,Zatôichi to Yôjinbô,Kihachi Okamoto,Japonia,f,01:19:00,1970,t
565,Alì Babà e i 40 ladroni,Hiroshi Shidara,Japonia,f,00:55:00,1971,t
566,Yorga il vampiro,Bob Kelljan,Stany Zjednoczone,f,01:33:00,1970,t
567,Il pornocchio,John G. Avildsen,Stany Zjednoczone,f,01:27:00,1971,t
568,Morgan il razziatore,Tay Garnett,Stany Zjednoczone,f,01:31:00,1970,t
569,Ispettore Callaghan: il caso 'Scorpio' è tuo!!,Don Siegel,Stany Zjednoczone,f,01:42:00,1971,t
570,Les camisards,René Allio,Francja,f,01:40:00,1972,f
571,Condenados a vivir,Joaquín Luis Romero Marchent,Hiszpania,f,01:30:00,1972,t
572,Gli allegri pirati dell'isola del tesoro,Hiroshi Ikeda,Japonia,f,01:18:00,1971,t
573,Evel Knievel,Marvin J. Chomsky,Stany Zjednoczone,f,01:28:00,1971,t
574,Il braccio violento della legge,William Friedkin,Stany Zjednoczone,f,01:44:00,1971,f
575,Ginger,Don Schain,Stany Zjednoczone,f,01:30:00,1971,f
576,The Godson,William Rotsler,Stany Zjednoczone,f,01:32:00,1971,t
577,Harold e Maude,Hal Ashby,Stany Zjednoczone,f,01:31:00,1971,t
578,Cavalieri selvaggi,John Frankenheimer,Stany Zjednoczone,f,01:49:00,1971,t
579,Champagne per due dopo il funerale,Sidney Gilliat,Wielka Brytania,f,01:39:00,1972,t
580,Er più: storia d'amore e di coltello,Sergio Corbucci,Wlochy,f,01:46:00,1971,t
581,Giornata nera per l'ariete,Luigi Bazzoni,Wlochy,f,01:30:00,1971,t
582,Una squillo per l'ispettore Klute,Alan J. Pakula,Stany Zjednoczone,f,01:54:00,1971,t
583,L'ultima fuga,"Richard Fleischer, John Huston",Stany Zjednoczone,f,01:35:00,1971,t
584,Le 24 ore di Le Mans,Lee H. Katzin,Stany Zjednoczone,f,01:46:00,1971,t
585,La morte corre incontro a Jessica,John D. Hancock,Stany Zjednoczone,f,01:29:00,1971,t
586,Agente segreto al servizio di madame Sin,David Greene,Wielka Brytania,f,01:15:00,1972,t
587,Man of Violence,Pete Walker,Wielka Brytania,f,01:29:00,1970,t
588,IXE-13,Jacques Godbout,Kanada,f,01:55:00,1972,t
589,"Alto, biondo e... con 6 matti intorno",Pierre Richard,Francja,f,01:38:00,1972,t
590,The Peace Killers,Douglas Schwartz,Stany Zjednoczone,f,01:28:00,1971,f
591,La casa delle ombre maledette,Dan Curtis,Stany Zjednoczone,f,01:35:00,1971,t
592,Punto del terrore,Alex Nicol,Stany Zjednoczone,f,01:28:00,1971,t
593,Legame di sangue,Waris Hussein,Stany Zjednoczone,f,01:45:00,1972,t
594,Settimo potere,Bob Wynn,Stany Zjednoczone,f,01:40:00,1971,t
595,Come sposare la compagna di banco e farla in barba alla maestra,Waris Hussein,Wielka Brytania,f,01:43:00,1971,f
596,Zachariah,George Englund,Stany Zjednoczone,f,01:33:00,1971,t
597,The Sandpit Generals,Hall Bartlett,Stany Zjednoczone,f,01:42:00,1971,t
598,The Scavengers,Lee Frost,Stany Zjednoczone,f,01:34:00,1969,t
599,Slok,John Landis,Stany Zjednoczone,f,01:20:00,1973,f
600,Il magliaro a cavallo,"Paul Bogart, Gordon Douglas",Stany Zjednoczone,f,01:42:00,1971,t
601,Sfida senza paura,Paul Newman,Stany Zjednoczone,f,01:54:00,1971,t
602,Il caso Trafford,Ralph Thomas,Wielka Brytania,f,01:27:00,1971,t
603,Il furore della Cina colpisce ancora,"Wei Lo, Chia-Hsiang Wu",Hong Kong,f,01:40:00,1971,t
604,L'infallibile pistolero strabico,Burt Kennedy,Stany Zjednoczone,f,01:31:00,1971,t
605,Punto zero,Richard C. Sarafian,Stany Zjednoczone,f,01:39:00,1971,t
606,Morte di un professore,John Mackenzie,Wielka Brytania,f,01:42:00,1971,t
607,Il vero e il falso,Eriprando Visconti,Wlochy,f,01:39:00,1972,t
